table_check,URL,qualification,Expertise,Titles,First Name,Last Name
"เสาร์ 10:00 - 14:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=470,"แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ โรงพยาบาลรามาธิบดี มหาวิทยาลัยมหิดล พ.ศ.2534วุฒิบัตรกุมารเวชศาสตร์Mount Sinai School of Medicine in affiliation with Jersey City Medical Center, USAพ.ศ.2542วุฒิบัตรกุมารเวชศาสตร์โรคไตChildren's Hospital at Montefiore, Albert Einstein College of Medicine, USAพ.ศ.2545",โรคไตและทางเดินปัสสาวะ,ศ. นพ,สุโรจน์,ศุภเวคิน
"ศุกร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=567,แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดลวุฒิบัตรศัลยศาสตร์หัวใจหลอดเลือดและทรวงอกอนุสาขาศัลยศาสตร์หัวใจชั้นสูง,ศัลยศาสตร์ทรวงอก,พญ,สุวรรณา,เกียรติสิริกมล
"จันทร์ 15:30 - 19:00 น. สัปดาห์ที่ 1,2,3,4,5 พุธ 09:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 09:00 - 13:30 น. สัปดาห์ที่ 3",https://www.siphhospital.com/th/medical-services/doctor-biography?id=114,"แพทยศาสตร์บัณฑิต, คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2528ประกาศนียบัตรชั้นสูงทางวิทยาศาสตร์การแพทย์คลินิก สาขาโสต นาสิก ลาริงซ์วิทยา, บัณฑิตวิทยาลัย มหาวิทยาลัยมหิดล พ.ศ.2532วุฒิบัตรเป็นผู้มีความรู้ความชำนาญในการประกอบวิชาชีพเวชกรรม สาขาโสต ศอ นาสิก, แพทยสภา พ.ศ.2534",โรคหู โสตประสาท การได้ยิน และการทรงตัว,รศ. พญ,สุวัจนา,อธิภาส
"จันทร์ 13:00 - 18:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 15:00 - 18:30 น. สัปดาห์ที่ 2,4,5 อาทิตย์ 12:30 - 17:30 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=35,"แพทยศาสตร์บัณฑิต จากคณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล ปี 2538ประกาศนียบัตรบัณฑิตทางวิทยาศาสตร์การแพทย์คลินิก สาขาจิตเวชศาสตร์ คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล ปี 2544วุฒิบัตรสาขาจิตเวชศาสตร์ แสดงความรู้ความชำนาญในการประกอบวิชาชีพเวชกรรม จากคณะแพทยศาสตร์ศิริราชพยาบาล ปี 2546Certificate of completion in academic and clinical studies at Alzheimer’s Disease center, David Geffen School of Medicine University of California, Los Angeles, USAอนุบัตรอนุสาขาจิตเวชศาสตร์ผู้สูงอายุ จากแพทยสภา ปี 2561",จิตเวชศาสตร์,รศ. นพ,สุวิทย์,เจริญศักดิ์
"อังคาร 16:00 - 20:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=155,,รังสีวินิจฉัย,ผศ. พญ,สุวิมล,วงศ์ลักษณะพิมล
"ศุกร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=156,,รังสีวินิจฉัย,รศ. พญ,โสภา,พงศ์พรทรัพย์
"อังคาร 08:30 - 11:00 น. สัปดาห์ที่ 1,2,3,4,5 อาทิตย์ 08:30 - 11:02 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=28,,โรคจอตา,รศ. พญ,โสมนัส,ถุงสุวรรณ
กรุณานัดล่วงหน้า,https://www.siphhospital.com/th/medical-services/doctor-biography?id=863,แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2555วุฒิบัตรสาขาอายุรศาสตร์ คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2560วุฒิบัตรสาขาอายุรศาสตร์ผู้สูงอายุ คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2562,อายุรศาสตร์ผู้สูงอายุ,อ. นพ,หฤษฎ์,ปัณณะรัส
"อังคาร 16:00 - 20:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=1197,"แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2553วุฒิบัตรสาขารังสีรักษาและมะเร็งวิทยา คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2556Research Fellowship in Central nervous system, Mayo Clinical, Rochester, Minnesotaประเทศสหรัฐอเมริกา พ.ศ.2563Research Fellowship in Genitourinary system (Prostate cancer) Memorial Sloan Kettering Cancer Center, New Yorkประเทศสหรัฐอเมริกา พ.ศ.2564","มะเร็งระบบทางเดินปัสสาวะ, รังสีรักษา",ผศ. พญ,อชิรญา,เตยะธิติ
"จันทร์ 18:20 - 19:30 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 08:54 - 11:22 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=372,การถนอมสายตา,โรคจอตา,รศ. นพ,อดิศักดิ์,ตรีนวรัตน์
กรุณานัดล่วงหน้า,https://www.siphhospital.com/th/medical-services/doctor-biography?id=791,,รังสีวินิจฉัย,นพ,อดิศักดิ์,เกษมอัศวชานนท์
"พุธ 17:00 - 18:24 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=252,,ศัลยศาสตร์ศีรษะ คอ และเต้านม,ศ.คลินิก นพ,อดุลย์,รัตนวิจิตราศิลป์
"พฤหัสบดี 08:45 - 11:45 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=29,การถนอมสายตา,วัดสายตาประกอบแว่น และเลนส์สัมผัส,รศ. พญ,อติพร,ตวงทอง
"ศุกร์ 10:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=1177,แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2548วุฒิบัตรสาขาอายุรศาสตร์ คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2554วุฒิบัตรสาขาอายุรศาสตร์โรคติดเชื้อ คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2556ปริญญาโท (วิทยาศาสตร์มหาบัณฑิต) อิมพีเรียลคอลเลจลอนดอน ระบาดวิทยาโรคติดเชื้อ พ.ศ.2560,อายุรศาสตร์ โรคติดเชื้อ,ผศ. นพ,อธิรัฐ,บุญญาศิริ
"จันทร์ 16:30 - 19:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=1250,,อายุรศาสตร์มะเร็งวิทยา,พญ,อนิตา,อาชวเมธี
"อังคาร 17:00 - 20:00 น. สัปดาห์ที่ 1,3",https://www.siphhospital.com/th/medical-services/doctor-biography?id=17,โรคไตในเด็ก ใครว่าไม่น่ากลัว(Kidney in child),กุมารแพทย์โรคไต,รศ. นพ,อนิรุธ,ภัทรากาญจน์
"อังคาร 16:30 - 20:00 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 14:00 - 18:00 น. สัปดาห์ที่ 1,2,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=697,นอนกรน โรคหยุดหายใจขณะหลับ(Obstructive Sleep Apnea),โสต ศอ นาสิก,ผศ. พญ,อนุช,ดุรงค์พันธุ์
"จันทร์ 09:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=248,ปัสสาวะบ่อย ปัสสาวะขัดกระเพาะปัสสาวะอักเสบหรือเปล่า?,ศัลยศาสตร์ยูโร,รศ. นพ,อนุพันธ์,ตันติวงศ์
"จันทร์ 14:00 - 17:00 น. สัปดาห์ที่ 1,2,3,4,5 อังคาร 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,4 09:00 - 15:30 น. สัปดาห์ที่ 5 09:30 - 12:00 น. สัปดาห์ที่ 3 อาทิตย์ 10:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 15:30 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=1238,,อายุรศาสตร์โรคไต,นพ,อนุยุต,ตันติภูมิอมร
"จันทร์ 16:30 - 19:00 น. สัปดาห์ที่ 1,2,3,4,5",https://www.siphhospital.com/th/medical-services/doctor-biography?id=1221,แพทยศาสตร์บัณฑิต คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล พ.ศ.2561ประกาศนียบัตรการอบรมหลักสูตร Advance course in Palliative care ศูนย์การุณรักษ์ คณะแพทยศาสตร์ มหาวิทยาลัยขอนแก่น พ.ศ.2563ประกาศนียบัตรการอบรมหลักสูตร Pain and Palliative care for Doctors ศูนย์การุณรักษ์ คณะแพทยศาสตร์ มหาวิทยาลัยขอนแก่น พ.ศ.2563วุฒิบัตรสาขาเวชศาสตร์ครอบครัว แพทยสภา พ.ศ.2564,"เวชศาสตร์ครอบครัว, การดูแลแบบประคับประคอง",นพ,อนุวัฒน์,ทวีสุวรรณไกร
